"","date","RX1.Comdty","TU1.Comdty","SF1.Curncy","UB1.Comdty","HG1.Comdty","EC1.Curncy","FV1.Comdty","BO1.Comdty","TY1.Comdty","BP1.Curncy","XM1.Comdty","GC1.Comdty","EO1.Index","US1.Comdty","JY1.Curncy","SM1.Comdty","SI1.Comdty","NV1.Curncy","G.1.Comdty","DU1.Comdty","CO1.Comdty","SE1.Curncy","OE1.Comdty","NO1.Curncy","C.1.Comdty","CT1.Comdty","DX1.Curncy","FC1.Comdty","LH1.Comdty","S.1.Comdty","AD1.Curncy","LC1.Comdty","CD1.Curncy"
"5527",2008-03-28,90.03,98.55078125,117.95,75.19,466.09,1.7239,91.6015625,104.21,89.0625,201.94,92.8269,1109.74,312.03,89.8125,115.271,98.17,22.225,61.54,71.55,99.712,196.89,17.542,92.283,17.794,1373.375,89.7,77.768,127.529,73.104,731.6875,70.17,119.801,96.081
"5528",2008-03-31,90.22,98.6015625,118.44,75.44,466.03,1.72676,91.7890625,97.57,89.25,201.15,92.9308,1091.96,312.77,90.03125,114.94,92.44,21.445,60.89,71.91,99.802,190.31,17.594,92.522,17.869,1389.9375,86.78,77.833,126.1,71.814,691.3125,69.95,119.494,95.189
"5529",2008-04-01,89.72,98.3359375,116.2,75.16,463.05,1.70689,91.1171875,98.84,88.3125,200.47,92.9506,1052.03,320.8,89.15625,112.361,94.79,20.925,60.75,71.41,99.654,190.06,17.367,92.144,17.545,1430.9375,88.16,78.696,125.878,70.461,699.25,69.37,119.46,95.777
"5530",2008-04-02,89.6,98.1796875,116.53,75.38,471.68,1.71369,90.8515625,104.34,88.09375,201.73,92.8071,1066.72,322.89,89,111.939,94.93,21.284,61.22,71.43,99.525,196.85,17.499,91.96,17.071,1459.75,87.83,78.243,123.941,69.958,717.6875,70.08,117.819,96.268
"5531",2008-04-03,89.68,98.15625,116.61,75.26,474.6,1.71567,90.8046875,104.95,88.09375,202.48,92.8417,1077.86,322.01,89.09375,111.95,95.56,21.655,61.01,71.35,99.63,194.52,17.524,92.115,17.798,1470.1875,88.11,78.178,125.338,72.506,725.8125,70.32,119.87,97.552
"5532",2008-04-04,89.88,98.30859375,116.77,75.84,481.05,1.7205,91.2578125,107.3,88.765625,202.16,92.7972,1082.13,325.9,90.25,112.612,95.65,21.996,61.17,71.33,99.664,199.04,17.534,92.203,17.915,1465.25,88.68,78.043,125.211,73.638,737.375,70.65,120.143,97.091
"5533",2008-04-07,89.49,98.13671875,116.07,75.48,484.09,1.71929,90.8046875,106.08,88.140625,201.61,92.8764,1098.24,329.47,89.6875,111.836,94.65,22.448,61.87,71.06,99.53,203.29,17.548,91.918,17.993,1445.6875,91.11,78.194,125.719,74.11,724.625,71.08,120.547,96.699
"5534",2008-04-08,89.43,98.26953125,116.23,75.33,473.27,1.72061,90.8984375,105.84,88.125,199.91,92.8219,1087.81,328.48,89.625,111.745,94.59,21.938,61.91,71.08,99.54,201.77,17.554,91.914,18.014,1448.75,90.03,78.227,126.449,74.425,722.625,71.33,120.648,96.699
"5535",2008-04-09,89.39,98.5078125,117.55,75.23,486.59,1.73203,91.4765625,110.06,88.671875,200.52,92.8764,1110.92,326.01,90.5,112.669,100.27,22.547,61.87,70.97,99.592,205.81,17.65,91.973,18.146,1482.4375,92.42,77.785,124.767,74.771,758.125,71.24,118.19,96.072
"5536",2008-04-10,89.72,98.36328125,116.77,75.81,477.34,1.72324,91.203125,114.04,88.1875,200.25,92.906,1104.17,324.73,90.21875,112.407,101.01,22.353,62.11,71.19,99.688,205.3,17.545,92.17,18.088,1456.0625,93.55,78.108,125.878,74.456,782.9375,71.55,120.951,96.248
"5537",2008-04-11,90.14,98.53125,117.86,76.44,479.83,1.73301,91.5625,113.61,88.6875,200.27,92.8318,1098.48,320.48,90.6875,113.571,98.8,21.916,61.65,71.52,99.783,206.34,17.572,92.455,18.112,1431.5625,92.81,77.725,126.354,74.173,769.375,71.28,120.918,95.738
"5538",2008-04-14,90.21,98.5,117.62,76.45,474,1.73016,91.5078125,116.56,88.46875,200.52,92.9802,1100.49,318.79,90.40625,113.388,100.44,22.039,61.22,71.41,99.793,208.41,17.594,92.467,18.181,1449.9375,92.63,77.795,126.417,74.014,792.5,70.92,121.355,95.993
"5539",2008-04-15,89.87,98.36328125,117.06,75.76,469.43,1.7284,91.21875,118.5,88.078125,199.24,92.9456,1104.4,320.41,89.75,112.886,100.04,22.114,60.96,71.41,99.649,212.21,17.584,92.178,18.181,1484.875,94.15,77.968,127.179,76.166,796.8125,70.92,123.342,96.062
"5540",2008-04-16,89.36,98.08984375,117.79,74.76,481.48,1.74696,90.671875,116.62,87.46875,200.24,92.8467,1123.72,327.17,88.65625,112.601,97.51,22.702,61.33,70.9,99.468,214.27,17.765,91.776,18.413,1478.75,92.03,77.272,127.497,76.246,776.4375,72.11,123.443,97.817
"5541",2008-04-17,89.05,97.85546875,117.01,74.1,475.88,1.73993,90.359375,115.29,87.296875,202.42,92.8022,1117.32,327.53,88.4375,111.756,98.95,22.678,61.25,70.33,99.291,213.83,17.678,91.461,18.317,1478.75,89.79,77.574,129.306,76.007,779.8125,71.84,124.79,96.768
"5542",2008-04-18,88.63,97.74609375,115.63,73.88,472.96,1.73093,90.1953125,115.58,87.140625,202.65,92.7725,1084.5,336.25,88.25,110.284,99.44,22.077,61.42,69.83,98.967,216.66,17.587,90.971,18.138,1468.9375,88.7,77.93,128.894,77.309,786.125,71.71,124.352,97.444
"5543",2008-04-21,88.74,97.77734375,116.93,73.98,470.29,1.74355,90.2578125,111.81,87.328125,201.26,92.6835,1087.34,333.21,88.71875,111.083,96.6,21.507,61.69,70.13,99.096,217.63,17.772,91.197,18.261,1421.75,86.89,77.526,128.957,77.256,759.5625,72.41,123.847,97.317
"5544",2008-04-22,88.49,97.6953125,117.46,74,482.39,1.75256,90.1328125,115.56,87.21875,202.82,92.7725,1096.35,329.71,88.78125,111.288,101.82,21.94,62.01,69.98,98.9,220.52,17.902,90.875,18.394,1456.0625,88.6,77.159,129.148,77.575,793.8125,72.61,124.049,97.189
"5545",2008-04-23,88.6,97.71875,115.93,73.95,474.91,1.74103,90.1171875,116.05,87.09375,201.33,92.723,1077.15,333.57,88.65625,110.626,100.84,21.265,62.18,70.1,98.995,221.49,17.827,91.038,18.258,1440.125,88.59,77.709,129.211,78.93,792.1875,72.98,125.093,96.326
"5546",2008-04-24,88.33,97.40234375,113.7,73.32,471.38,1.71819,89.5625,114.04,86.515625,200.87,92.6785,1053.92,331.39,88,109.713,99.29,20.64,61.46,69.57,98.967,217.46,17.614,90.921,17.94,1412,86.26,78.491,129.757,79.355,778.75,72.3,124.824,96.621
"5547",2008-04-25,88.43,97.38671875,113.64,73.4,476.31,1.70842,89.4453125,111.77,86.328125,201.52,92.6439,1054.28,333.35,87.59375,109.554,97.77,20.875,60.78,69.52,99.005,221.26,17.464,90.975,17.794,1414.4375,85.43,78.766,130.636,80.87,765.5,71.64,125.766,96.454
"5548",2008-04-28,88.32,97.48828125,113.75,73.17,478.74,1.71391,89.59375,109.46,86.53125,202.34,92.6587,1061.15,336.43,87.9375,109.793,95.02,21.077,61.16,69.69,99.053,222.03,17.505,90.992,17.913,1470.1875,85.64,78.518,129.393,80.525,741.125,72.25,126.271,96.836
"5549",2008-04-29,88.72,97.51953125,113.41,74.17,474.36,1.70502,89.703125,108.21,86.578125,200.14,92.6241,1038.99,336.07,88,110.079,93.84,20.491,60.22,69.94,99.172,215.73,17.409,91.248,17.735,1448.75,84.43,78.847,127.726,78.399,738.8125,71.79,124.958,96.826
"5550",2008-04-30,88.74,97.6953125,113.86,74.68,477.23,1.71358,89.9765625,109.16,86.890625,202.34,92.6884,1025.13,339,88.59375,110.136,96.44,20.433,61.1,69.96,99.167,211.79,17.547,91.235,17.938,1467.3125,85.11,78.432,128.484,78.399,750.5,72.82,125.901,97.591
"5552",2008-05-02,88.23,97.375,111.51,74.12,466.97,1.6891,89.5625,107.16,86.25,200.85,92.7478,1016.71,343.65,88.09375,108.686,95.25,20.275,60.9,69.6,99.033,217.88,17.272,90.849,17.784,1470.3125,83.19,79.478,128.09,78.027,745.0625,72.03,124.083,96.13
"5554",2008-05-06,88.67,97.51171875,112.09,74.76,474.06,1.70162,89.625,108.24,86.15625,200.74,92.629,1040.06,343.79,87.46875,109.234,92.38,20.762,61.69,69.97,99.143,228.82,17.416,91.181,18.034,1452.9375,84.14,78.922,127.969,81.667,729.375,73.13,123.679,97.787
"5555",2008-05-07,88.35,97.58984375,111.58,74.3,468.62,1.68746,89.8046875,110.71,86.359375,198.7,92.6192,1032.36,346.54,87.71875,109.074,94.18,20.559,60.96,69.78,99.115,232.64,17.318,91.084,17.875,1469.125,84.15,79.478,128.181,82.784,747.625,72.62,123.679,97.356
"5556",2008-05-08,89.09,97.71875,111.87,75.46,462.93,1.68789,90.1640625,111.44,86.875,198.76,92.6933,1045.27,346.18,88.5,109.953,94.46,20.774,60.14,70.3,99.239,233.63,17.363,91.482,17.836,1510.4375,84.73,79.451,129.454,84.378,748.1875,72.63,126.137,96.297
"5557",2008-05-09,89.57,97.76171875,113.07,75.96,454.25,1.69635,90.3203125,116.03,87.078125,198.65,92.7725,1049.66,342.93,88.84375,111.083,95.39,20.823,59.9,70.47,99.32,238.5,17.478,91.692,18.005,1508.0625,85.56,78.976,130.151,85.282,775.625,72.63,127.315,97.375
"5558",2008-05-12,89.47,97.6484375,112.7,75.63,458.29,1.70293,90.2578125,114.68,87.046875,199.13,92.7873,1048.59,344.32,88.84375,110.079,95.39,21.211,60.08,70.4,99.215,233.76,17.531,91.503,18.081,1473.3125,85.88,78.863,130.848,85.548,766.75,72.85,127.012,97.523
"5559",2008-05-13,88.95,97.30078125,111.78,74.71,456.09,1.69657,89.546875,116.21,86.21875,198.02,92.7774,1030.46,343.29,87.78125,109.12,98.69,20.722,59.71,69.89,99.038,236.02,17.451,91.143,18.025,1455.3125,84.79,79.203,131.848,87.434,787.9375,72.54,127.08,97.699
"5560",2008-05-14,88.46,97.1953125,111.38,73.92,449.92,1.69437,89.3359375,115.09,85.953125,197.87,92.728,1026.79,349.08,87.53125,108.572,99.11,20.458,59.4,69.36,98.89,231.76,17.391,90.841,17.968,1428.9375,83.7,79.343,131.484,87.997,787.9375,72.01,127.45,97.689
"5561",2008-05-15,88.04,97.3671875,111.41,73.34,456.94,1.69393,89.765625,112.34,86.484375,198.01,92.6587,1042.78,349.9,88.21875,109.131,97.22,20.546,59.63,69.2,98.728,231.05,17.36,90.544,17.911,1435.5625,83.87,79.262,131.666,86.759,769.625,72.53,127.08,97.924
"5562",2008-05-16,88.39,97.39453125,112.4,74.12,467.7,1.70798,89.78125,115.75,86.4375,199.13,92.6686,1066.37,350.9,88.25,109.748,98.63,20.885,60.37,69.54,98.766,235.49,17.51,90.69,18.192,1416.375,86.06,78.691,131.515,85.943,787.0625,73.52,126.44,97.954
"5563",2008-05-19,88.1,97.48046875,111.74,73.7,461.47,1.70041,89.8984375,112.66,86.578125,198.34,92.7032,1073.36,355,88.375,109.508,95.48,20.969,60.29,69.28,98.699,235.63,17.494,90.514,18.164,1406.1875,85.88,78.922,130.787,85.69,761.375,73.53,125.396,98.817
"5564",2008-05-20,88.35,97.65234375,113.5,74.15,461.59,1.71765,90.2265625,114.21,87,200.34,92.6093,1090.42,348.97,88.875,110.261,93.98,21.827,60.51,69.45,98.737,240.86,17.67,90.648,18.297,1413.375,84.63,78.216,130.848,86.168,760.5,73.9,126.137,98.787
"5565",2008-05-21,87.88,97.48828125,114.56,73.25,457.68,1.73005,89.9609375,118.37,86.765625,200.5,92.6686,1100.37,349.29,88.65625,110.832,93.7,22.227,60.64,69.09,98.546,250.02,17.76,90.3,18.37,1455.3125,84.88,77.741,131,86.112,770.5,74.2,127.45,99.523
"5566",2008-05-22,87.65,97.2578125,113.82,73.05,453.77,1.72149,89.4296875,115.71,86.078125,201.52,92.5351,1088.17,347.65,87.75,109.474,92.43,22.196,61.23,68.67,98.384,245.89,17.656,90.087,18.216,1427.75,83.7,78.087,131.429,86.618,756.625,73.74,128.157,99.434
"5567",2008-05-23,87.95,97.51953125,115.17,73.68,456.64,1.73159,89.890625,118.95,86.671875,201.82,92.4658,1097.06,342.8,88.5625,110.843,94.86,22.523,61.61,68.78,98.403,247.89,17.785,90.187,18.256,1437.375,82.77,77.623,131.973,87.631,781.3125,74.18,129.538,99.179
"5569",2008-05-27,87.67,97.40234375,113.89,73.19,454.19,1.72215,89.546875,116.4,86.140625,201.34,92.4905,1075.84,339.37,87.625,109.565,94.41,21.507,61.77,68.77,98.37,241.75,17.692,90.041,18.252,1433.125,79.23,78.108,132.002,86.618,769.75,73.95,130.245,98.562
"5570",2008-05-28,87.38,97.22265625,113.4,72.67,451.63,1.71479,89.15625,117.24,85.625,201.77,92.4708,1067.08,344.83,86.96875,109.143,96.86,21.445,61.34,68.59,98.355,246.69,17.555,89.907,18.168,1420,79.51,78.329,132.632,86.393,784.0625,74.25,130.278,99.003
"5571",2008-05-29,86.81,97.1796875,112.11,71.88,434.94,1.70129,88.9453125,112.85,85.3125,201.31,92.3867,1039.47,345.76,86.34375,108.23,93.5,20.337,60.96,68.25,98.16,239.07,17.46,89.521,17.994,1395.375,78.92,78.847,132.231,85.746,755.5,73.76,129.235,99.13
"5572",2008-05-30,87.06,97.23828125,112.88,72.51,440.75,1.70667,89.015625,114.74,85.5,201.92,92.451,1051.02,346.76,86.75,108.321,96.24,20.768,61.4,68.47,98.212,240.75,17.485,89.609,17.94,1436.125,78.62,78.68,132.889,87.519,778.75,73.85,130.009,98.542
"5573",2008-06-02,87.38,97.4921875,113.6,72.87,439.59,1.70513,89.5234375,115.47,86.171875,200.36,92.4262,1057.5,342.91,87.21875,109.405,96.66,20.823,61.46,68.57,98.269,241.2,17.397,89.86,17.854,1475.6875,78.26,78.723,130.226,85.915,779.9375,73.64,128.494,97.856
"5574",2008-06-03,86.82,97.671875,113.14,71.93,437.33,1.6969,89.9140625,114.23,86.8125,200.33,92.5054,1043.95,346.01,87.875,108.892,97.79,20.731,61.23,68.17,98.121,234.72,17.385,89.504,17.76,1457.125,76.79,79.057,130.312,85.577,776.5,73.57,127.046,97.13
"5575",2008-06-04,87.16,97.671875,112.97,72.37,433.29,1.69426,89.8125,113.16,86.640625,199.32,92.4361,1041.94,342.3,87.40625,108.709,101.45,20.86,61.08,68.61,98.164,230.05,17.364,89.764,17.722,1472.6875,76.92,79.278,130.255,84.845,793.3125,74.01,126.945,96.405
"5576",2008-06-05,86.63,97.5625,113.48,71.93,433.05,1.71073,89.515625,117.24,86.140625,199.81,92.4559,1032.16,344.98,86.6875,108.058,105.26,21.144,60.12,68.1,97.711,240.3,17.551,89.073,17.938,1541.625,77.31,78.815,129.224,84.789,829.3125,74.07,127.282,96.228
"5577",2008-06-06,87,97.73046875,115.36,73.45,442.83,1.73005,89.953125,120.41,86.703125,201.02,92.3471,1059.86,336.38,87.46875,108.652,105.12,21.464,60.16,68.29,97.654,259.42,17.743,89.081,18.234,1559.5625,79.55,78.119,128.566,84.564,832.4375,74.49,126.406,96.17
"5578",2008-06-09,86.53,97.15234375,114.63,73.4,441.6,1.71765,89.1796875,120.33,86.15625,201.42,92.4213,1058.8,335.59,87.34375,107.591,104.55,21.193,59.51,67.57,97.53,252.3,17.598,88.638,18.056,1575.125,78.93,78.599,126.762,83.27,829.3125,73.33,124.861,95.836
"5579",2008-06-10,86.41,96.84765625,112.8,73.19,435.13,1.69536,88.609375,117.24,85.40625,199.19,92.2976,1027.09,331.81,86.625,106.278,106.67,20.485,58.9,67.61,97.596,246.85,17.329,88.626,17.726,1613.5,79.23,79.532,127.105,82.988,826.1875,73.11,125.681,95.866
"5580",2008-06-11,86.18,97.05078125,114.06,71.78,437.51,1.70875,88.890625,121.64,85.609375,200.25,92.3075,1040.88,326.42,86.6875,106.735,112.3,20.756,59.28,67.59,97.682,254.39,17.418,88.751,17.826,1685.375,82.81,78.987,124.643,83.27,866.125,73.3,127.226,96.16
"5581",2008-06-12,85.83,96.734375,112.74,71.76,432.44,1.69272,88.1796875,123.89,84.796875,198.69,92.3817,1028.03,327.96,85.78125,105.742,113.34,20.3,58.85,67.45,97.601,256.41,17.26,88.442,17.627,1699.1875,83.28,79.683,124.901,82.707,877.5625,72.26,128.172,95.836
"5582",2008-06-13,85.4,96.66015625,112.1,71.66,438.67,1.68515,87.9453125,123.87,84.546875,198.65,92.2531,1029.33,328.31,85.46875,105.479,115.32,20.392,58.81,66.93,97.439,252.41,17.217,88.104,17.488,1753.6875,85.66,79.996,125.015,83.301,891,72.56,129.024,95.268
"5583",2008-06-16,85.57,96.69140625,112.66,72.64,448.02,1.70015,87.96875,122.86,84.703125,200.39,92.2037,1044.89,327.74,85.6875,105.536,114.36,21.22,59.13,67.15,97.344,251.66,17.424,87.962,17.706,1755.5,89.24,79.4,125.588,82.48,876.125,72.82,130.506,95.768
"5584",2008-06-17,85.66,96.828125,112.91,72.74,446.07,1.70312,88.1640625,123.14,85,199.72,92.3026,1045.6,328.31,85.71875,105.649,116.95,21.027,59.37,67.4,97.425,249.81,17.398,88.145,17.664,1778.875,87.07,79.266,126.361,84.461,889.875,73.15,130.695,96.356
"5585",2008-06-18,85.73,96.93359375,113.56,73.27,458.04,1.70456,88.5546875,122.5,85.5,200,92.3768,1053.38,321.71,86.34375,105.763,117.54,21.353,59.67,67.38,97.472,254.89,17.377,88.15,17.73,1788.4375,88.28,79.175,126.561,84.716,888.6875,73.29,131.074,96.268
"5586",2008-06-19,85.34,96.734375,112.49,73.01,461.95,1.70114,88.2265625,119.99,85.078125,201.45,92.4114,1065.99,318.61,86.0625,105.638,118.22,21.513,59.86,66.97,97.329,246.6,17.327,87.828,17.667,1744.125,85.43,79.207,127.249,84.065,882.6875,73.66,130.506,96.621
"5587",2008-06-20,85.7,96.94921875,113.81,73.3,468.37,1.71547,88.640625,119.55,85.546875,201.79,92.3323,1065.4,311.92,86.6875,106.444,116.02,21.423,59.83,67.42,97.52,251.94,17.437,88.179,17.8,1728.5,85.71,78.682,130.083,87.347,875.3125,73.87,132.272,96.15
"5588",2008-06-23,85.87,96.7890625,112.55,72.94,465.62,1.70423,88.4296875,118.4,85.375,200.62,92.451,1045.95,312.06,86.5625,105.808,113.85,20.676,59.45,67.52,97.606,253.9,17.35,88.383,17.784,1735.75,84.76,79.148,129.482,86.3,865.3125,73.65,132.083,96.582
"5589",2008-06-24,85.95,97.015625,113.17,72.66,462.99,1.7104,88.78125,118.09,85.90625,201.11,92.4312,1051.14,312.31,87.21875,105.695,113.09,20.482,59.6,67.41,97.635,254.93,17.395,88.48,17.937,1707.5625,86.09,78.918,129.969,84.772,857.3125,74.02,132.051,96.808
"5590",2008-06-25,85.85,97.12109375,113.64,72.67,461.65,1.72055,88.78125,120.16,85.78125,201.44,92.5103,1040.17,313.7,87.09375,105.683,115.6,20.322,59.65,67.57,97.573,250.95,17.509,88.396,18.06,1749.5,86.88,78.586,128.909,83.64,878.125,74.31,131.705,97.142
"5591",2008-06-26,86.46,97.41015625,115.05,73.04,468.13,1.7308,89.328125,122.88,86.453125,203.03,92.4807,1078.84,303.78,87.875,106.898,118.7,21.088,59.48,68.07,97.782,261.23,17.605,88.826,18.161,1806.4375,87.87,78.049,127.649,82.905,899.125,74.17,131.011,96.916
"5592",2008-06-27,86.56,97.453125,115.5,72.42,474.73,1.73257,89.421875,122.71,86.578125,203.59,92.5351,1097.94,303.74,88.375,107.295,120.59,21.698,59.83,67.99,97.811,262.12,17.57,88.91,18.095,1808.8125,87.55,77.921,127.964,82.848,903.25,74.43,132.588,97.024
"5593",2008-06-30,85.94,97.50390625,115.38,71.89,475.28,1.73014,89.515625,123.49,86.640625,203.64,92.5499,1094.4,303.14,88.34375,107.511,121.81,21.453,59.98,67.55,97.554,261.23,17.455,88.354,18.031,1738.125,84.61,78.06,128.136,81.235,914.125,74.32,130.475,96.337
"5594",2008-07-01,85.81,97.484375,115.47,71.96,478.71,1.73455,89.484375,124.66,86.609375,203.75,92.5054,1113.5,295.52,88.28125,107.522,123.11,22.408,59.5,67.47,97.534,262.8,17.562,88.283,18.074,1725.1875,82.06,77.921,128.48,80.245,928.4375,73.83,130.348,95.826
"5595",2008-07-02,85.6,97.61328125,116.05,71.83,497.44,1.74536,89.6796875,126.6,86.875,203.77,92.4312,1115.86,290.83,88.75,107.556,125.16,22.574,59.86,67.57,97.439,269.5,17.611,88.104,18.139,1792.9375,81,77.562,128.451,81.292,937.875,74.72,131.2,96.847
"5596",2008-07-03,86.14,97.69140625,114.63,72.21,483.42,1.72452,89.796875,125.74,86.984375,202.55,92.5054,1100.65,291.08,88.5625,106.807,126.55,22.506,59.47,68.04,97.72,272.9,17.537,88.601,18.025,1785.25,80.93,78.355,127.793,81.801,943.3125,74.39,130.948,96.013
"5598",2008-07-07,87.08,97.80078125,114.77,73.19,471.18,1.72827,89.984375,121.16,87.34375,202.12,92.6489,1094.99,292.75,88.875,106.535,120.87,21.955,59.36,68.63,97.916,265.04,17.582,89.206,18.085,1714.5625,78.2,78.242,127.163,81.943,903.25,74.1,129.055,96.347
"5599",2008-07-08,87.16,97.8359375,113.85,73.17,452.51,1.72033,90.203125,118.31,87.640625,201.25,92.6538,1088.51,287.34,89.28125,106.024,118.63,21.998,59.23,68.69,97.906,254.88,17.45,89.223,17.871,1659.8125,77.13,78.612,127.735,81.264,886.125,73.97,128.803,96.111
"5600",2008-07-09,87.21,97.9609375,114.36,73.42,457.71,1.73003,90.4453125,119.08,87.84375,202.58,92.6686,1094.76,292.64,89.5625,106.671,122.09,22.267,59.88,68.81,97.868,255.16,17.518,89.185,17.964,1636.8125,78.81,78.135,129.31,82.254,899.25,74.36,129.371,96.985
"5601",2008-07-10,87.3,97.921875,114.55,73.44,455.2,1.73433,90.5,120.33,87.984375,202.17,92.7132,1110.56,286.24,89.65625,106.455,124.59,22.445,59.79,68.93,97.921,265.34,17.525,89.265,17.97,1617.375,79.15,78.023,129.024,83.697,915.5625,74.67,128.74,97.22
"5602",2008-07-11,87.1,97.578125,115.45,73.14,457.83,1.74624,89.8046875,120.34,87.03125,203.08,92.6489,1132.48,278.98,88.53125,106.909,126.61,23.058,59.9,68.81,97.878,269.93,17.663,89.089,18.089,1628,79.17,77.572,127.964,84.857,924.1875,74.89,127.668,97.132
"5603",2008-07-14,87.27,97.8359375,115.81,73.22,459.3,1.74922,90.1796875,118.78,87.4375,203.98,92.5994,1147.93,281.76,89.21875,107.352,123.48,23.584,60.3,68.81,97.921,268.87,17.642,89.219,18.138,1563.8125,77.5,77.385,126.189,84.659,905,75.5,125.05,97.564
"5604",2008-07-15,87.38,97.98046875,116.14,73.15,452.94,1.74481,90.484375,117.36,87.78125,204.74,92.7033,1153.82,272.94,89.3125,108.453,119.76,23.294,60.88,69.01,98.049,259.21,17.625,89.386,18.146,1527.25,79.45,77.342,127.649,85.027,882.125,75.93,125.649,97.829
"5605",2008-07-16,87.29,97.9453125,115.63,73.29,446.88,1.73775,90.2421875,119.34,87.375,204.46,92.6835,1134.96,273.33,88.28125,108.533,121.86,23.039,60.87,68.98,98.006,251.7,17.483,89.26,18.001,1551.4375,79.48,77.562,127.277,86.726,899.875,75.59,124.388,97.927
"5606",2008-07-17,86.99,97.671875,115.02,72.96,454.77,1.73896,89.6953125,118.09,86.625,204.5,92.7033,1144.39,279.55,87.625,106.739,116.24,22.953,60.11,68.89,97.944,242.92,17.586,89.102,18.062,1487.25,78.79,77.733,127.764,86.868,870.125,75.37,122.874,97.426
"5607",2008-07-18,86.16,97.5703125,115.14,72.09,449.14,1.74183,89.4609375,115.61,86.40625,204.43,92.6538,1129.42,281.91,87.375,106.523,112.52,22.298,60.1,68.23,97.668,241.29,17.638,88.505,18.074,1436,78.86,77.658,130.427,87.094,840.9375,75.41,123,97.456
"5608",2008-07-21,85.66,97.5390625,115.24,71.6,450.61,1.74745,89.484375,111.55,86.53125,204.51,92.5944,1136.14,284.95,87.53125,106.682,107.04,22.574,60.07,68.16,97.492,245.77,17.714,88.191,18.141,1388.25,78.34,77.438,131.315,87.859,806.3125,75.82,124.261,97.966
"5609",2008-07-22,85.66,97.453125,114.17,71.55,451.77,1.73565,89.28125,111.96,86.296875,203.84,92.545,1118.22,284.73,87.25,106.206,107.67,22.059,59.95,68.44,97.568,240.1,17.558,88.267,18.001,1351.1875,77.07,77.926,130.427,89.189,810.4375,75.5,123.126,97.269
"5610",2008-07-23,85.48,97.30859375,113.27,71.45,447.73,1.72385,89.0078125,109.02,85.953125,204.38,92.5648,1087.92,287.81,86.8125,105.502,106.79,21.389,59.24,68.23,97.558,232.21,17.442,88.204,17.826,1346.4375,78.64,78.318,128.967,88.793,797.5625,74.73,123.82,97.073
"5611",2008-07-24,86.09,97.671875,113.45,71.99,437.88,1.72198,89.7109375,109.73,86.828125,203.1,92.6142,1087.33,281.66,87.875,106.047,106.13,21.193,58.57,68.6,97.849,234.34,17.411,88.776,17.774,1350,79.63,78.409,128.709,90.294,792.3125,74.45,124.325,96.808
"5612",2008-07-25,85.97,97.53515625,113.48,71.89,441.31,1.72606,89.4140625,110.18,86.28125,203.65,92.7527,1092.64,281.27,86.96875,105.49,106.39,21.287,58.66,68.59,97.859,230.78,17.439,88.726,17.853,1360,80.35,78.355,127.993,89.019,800.1875,74.39,123.41,96.18
"5613",2008-07-28,86.39,97.765625,113.91,72.26,442.16,1.73279,89.8828125,110.42,86.90625,204.24,92.7577,1093.7,278.95,87.90625,105.899,106.7,21.398,58.85,68.76,97.973,233.23,17.523,89.039,17.927,1371.1875,79.67,78.124,127.306,88.963,801,74.44,122.464,95.856
"5614",2008-07-29,86.77,97.68359375,112.58,72.81,439.53,1.71437,89.7421875,107.68,86.796875,202.6,92.7132,1080.49,280.8,87.8125,105.297,106.9,21.287,58.48,68.99,97.997,227.42,17.322,89.206,17.76,1399.4375,80.32,78.816,128.594,88.368,791.875,74,123.063,95.699
"5615",2008-07-30,87.09,97.6640625,112.21,73.57,446.33,1.71283,89.7421875,108.48,86.796875,202.86,92.7428,1064.46,287.34,87.75,105.252,107.5,21.398,58.06,69.26,98.049,235.56,17.37,89.419,17.861,1417.125,80.03,78.821,128.881,89.331,797.4375,73.39,123.473,95.807
