"","date","NQ1.Index","RX1.Comdty","TU1.Comdty","SF1.Curncy","UB1.Comdty","HG1.Comdty","EC1.Curncy","FV1.Comdty","BO1.Comdty","VG1.Index","TY1.Comdty","BP1.Curncy","XM1.Comdty","GC1.Comdty","GX1.Index","EO1.Index","US1.Comdty","JY1.Curncy","Z.1.Index","SM1.Comdty","SI1.Comdty","NV1.Curncy","G.1.Comdty","LMNIDS03.Comdty","DU1.Comdty","CO1.Comdty","LMPBDS03.Comdty","SE1.Curncy","KW1.Comdty","QS1.Comdty","OE1.Comdty","LMZSDS03.Comdty","SM1.Index","LMAHDS03.Comdty","NO1.Curncy","C.1.Comdty","W.1.Comdty","SP1.Index","CF1.Index","CT1.Comdty","DX1.Curncy","XP1.Index","FC1.Comdty","IB1.Index","ST1.Index","LH1.Comdty","S.1.Comdty","AD1.Curncy","LC1.Comdty","CD1.Curncy"
"5730",2009-01-08,1224.75,95.78,101.640625,107.31,82.56,179.93,1.52126,99.125,63.63,1632.71,97.84375,157.55,94.8449,992.13,5069.33,186.7,103.1875,123.482,3148.8,86.41,13.431,47.94,77.46,11545,102.063,71.2,1149,13.589,2608.3125,796.99,96.514,1235,3983.34,1555,13.338,886.75,2693.0625,796.14,2215.3,53.47,87.03,3144.7,115.508,5597.5,13883,79.541,559.375,56.16,95.283,83.096
"5731",2009-01-09,1197.3,96.67,101.80078125,105.21,83.76,189.72,1.4886,99.390625,65.3,1615.89,98.015625,156.55,94.8696,992.71,4971.2,187.86,103.28125,124.632,3117.8,91.11,13.701,47.92,77.97,12175,102.172,70.8,1205,13.333,2681.4375,757.83,96.868,1295,3940.72,1570,13.296,895.5,2767.75,777.52,2201,52.3,88.214,3151.5,116.25,5553.2,13534,79.573,585.625,55.74,95.226,82.732
"5732",2009-01-12,1182.11,96.99,101.87109375,105.35,83.5,181.08,1.48471,99.6796875,61.2,1591.94,98.625,153.58,94.8943,953.23,4894.77,184.86,104.59375,126.604,3097.8,85.31,13.011,46.77,77.96,10725,102.243,68.39,1170,13.212,2450.75,745.89,97.017,1251,3864.54,1516,13.334,830.0625,2505.0625,762.25,2163.7,49.49,88.521,3130.2,117.608,5454.2,13426,78.331,546.0625,54,94.997,80.845
"5733",2009-01-13,1180.15,96.98,101.87109375,104.74,83.13,188.2,1.46082,99.734375,61.94,1560.23,98.546875,150,95.0329,952.88,4806.46,183.87,104.59375,126.514,3056.6,85.46,12.926,44.53,77.51,11275,102.186,71.45,1179,12.762,2459,785.41,97.026,1309,3823.31,1515,13.054,790.3125,2509.4375,762.68,2130.7,49.02,89.842,3085.9,119.029,5370.2,13084,78.299,549.1875,52.48,96.343,80.059
"5734",2009-01-14,1142.41,97.53,101.89453125,104.95,83.26,180.96,1.45938,100.09375,60.56,1490.34,99.125,150.94,94.9982,939.07,4594.72,174.91,106.1875,126.548,2906.7,86.04,12.678,43.8,78.08,10850,102.229,71.85,1131,12.581,2471.375,753.3,97.262,1263,3707.31,1495,12.972,799,2524.875,737.4,2034.1,48.78,90.027,3121.7,118.226,5158.3,12674,76.356,549.1875,52.32,95.512,78.9
"5735",2009-01-15,1153.93,97.79,101.88671875,104.5,83.7,176.83,1.4596,100.03125,61.18,1459.93,99.171875,151.7,95.1318,937.33,4485.76,171.81,106.375,125.77,2864.5,88.36,12.636,43.6,77.96,10695,102.12,71.94,1154,12.802,2448.75,753.71,97.188,1262.5,3717.79,1480,13.102,796.3125,2500.6875,736.96,1997.8,51.46,90.011,2984.6,117.361,5122.1,12383,76.228,562.1875,52.83,96.658,78.527
"5736",2009-01-16,1173.29,97.34,101.9375,105.08,83.15,185.83,1.46815,99.734375,61.52,1482.58,98.796875,151.75,95.018,975.18,4532.23,175.38,105.65625,124.79,2906,91.54,13.574,43.85,77.03,10855,102.243,70.27,1169,12.879,2508.4375,763.18,97.213,1251,3756.92,1465,13.327,852.4375,2542.4375,745.12,2010.1,51.96,89.673,3001.6,117.361,5120.9,12574,76.388,576.625,52.84,96.859,78.438
"5738",2009-01-20,1124.77,96.87,101.96875,102.24,82.73,183.03,1.43016,99.671875,60.13,1423.69,98.578125,144.11,94.9982,992.94,4379.89,169.58,104.65625,125.533,2837.4,89.51,13.525,42.13,75.82,11550,102.182,65.82,1165,12.584,2387.9375,736.01,96.93,1250,3666.07,1400,13.072,836.0625,2418.25,707.72,1946.9,49.64,91.819,2948.8,114.891,4922,12105,76.101,560.75,51.38,94.681,77.623
"5739",2009-01-21,1158.09,97.11,101.8125,101.24,83,174.39,1.43672,99.03125,60.38,1413.98,97.40625,144.1,94.9141,987.02,4402.61,167.81,102.125,126.502,2827.5,92.82,13.707,42.8,76.26,10905,102.295,67.93,1087,12.891,2473.4375,706.79,97.092,1150,3679.35,1335,13.484,850.8125,2513.875,734.76,1934.2,50.08,91.449,2919.8,114.736,4889.8,11870,75.591,576.875,52.19,94.366,77.858
"5740",2009-01-22,1149.03,96.32,101.87890625,101.69,81.72,169.83,1.44505,98.96875,59.63,1400.39,96.921875,143.66,94.8152,997.12,4374.72,166.07,100.8125,126.615,2822.6,92.18,13.755,42.85,75.86,11000,102.291,68.49,1070,12.915,2463.125,692.79,96.814,1119,3678.65,1330,13.464,844.8125,2491.875,724.84,1909,51.89,91.042,2933.5,115.477,4846.9,11645,76.005,572.0625,52.26,94.28,78.369
"5741",2009-01-23,1141.19,95.56,101.75,101.38,79.3,179.08,1.44049,98.859375,59.76,1390.04,96.734375,142.5,94.8943,1040.08,4329.79,165.36,100.53125,127.021,2813.5,92.21,14.451,43,74.84,12100,102.238,72.98,1115,12.917,2514.625,686.21,96.485,1161,3666.07,1342,13.469,851.375,2562.25,723.08,1895.6,53.7,91.105,2820.2,115.694,4857,11576,75.082,570.375,52.02,94.739,79.588
"5742",2009-01-26,1156.13,94.84,101.69140625,102.84,78.82,193.01,1.45805,98.8125,60.06,1438.57,96.546875,144.34,94.9191,1055.17,4472.33,174.71,100.25,126.773,2932.4,91.63,14.657,42.5,74.81,11900,101.845,70.86,1195,13.204,2560.9375,750.83,95.783,1200,3745.74,1383,13.799,858.4375,2605.125,729.49,1967.2,55.22,90.064,2835.5,115.817,4969.1,11966,73.903,570.375,52.13,94.366,80.138
"5743",2009-01-27,1162.26,95.12,101.75,103.13,80.67,180.6,1.46271,99.1953125,58.28,1441.81,97.375,146.53,94.8053,1044.38,4486.27,175.49,101.78125,126.852,2925.3,89.4,14.736,42.92,74.96,11400,101.841,65.98,1145,13.143,2533.1875,707.2,95.808,1145,3691.93,1340,13.785,823,2571,736.87,1966.8,54.45,89.773,2875.6,116.25,4965,11916,71.036,551.75,52.56,93.134,80.118
"5744",2009-01-28,1206.86,95.38,101.66796875,101.65,81.43,182,1.45816,98.7109375,58.53,1505.88,96.6875,147.55,94.9389,1031.26,4671.67,181.51,100,124.587,2998.2,90.24,14.479,43.02,75.09,11750,101.959,67.75,1145,13.171,2578.4375,721.61,96.028,1145,3740.15,1366,13.837,838.25,2617.1875,765.23,2046.4,54.16,90.069,2953.9,116.373,5170.1,12314,72.278,555.375,52.89,93.02,80.777
"5745",2009-01-29,1182.11,95.25,101.5390625,101.78,82.86,177.31,1.43894,98.2421875,57.57,1469.64,95.890625,148.26,94.924,1050.88,4583.88,178.04,98.625,125.556,2912,89.43,14.7,41.69,74.89,11400,102.049,68.5,1140,12.978,2504.3125,729.43,96.078,1120,3633.93,1366,13.645,832.25,2541.375,740.03,2004.1,53.1,90.645,2994.8,116.437,5047.8,12164,72.629,548.625,51.89,92.934,80.364
"5746",2009-01-30,1155.89,94.85,101.5078125,100.87,81.9,178.65,1.42016,98.171875,58.21,1442.46,95.78125,149.65,94.8993,1076.27,4483.17,175.49,98.28125,125.511,2888.1,90.09,15.208,41.08,74.79,11200,102.111,69.23,1120.5,12.677,2475.5,740.13,96.099,1096.5,3656.99,1349,13.452,826.25,2497.375,722.21,1976.5,52.4,91.39,2975.2,116.919,5025.5,12032,74.604,554,50.47,93.965,79.922
"5747",2009-02-02,1165.2,95.1,101.58203125,100.86,82.12,174.09,1.42427,98.71875,56.48,1421.75,96.59375,147.81,94.9092,1051.69,4416.55,173.44,99.875,125.95,2839.1,88.7,15.026,40.91,74.88,11305,102.153,66.12,1105,12.646,2442.5625,706.38,96.281,1113.5,3578.02,1390,13.249,807.75,2478.6875,721.15,1949.9,52.71,91.412,2947.1,120.774,4917,11705,73.839,542.375,50.07,96.142,78.9
"5748",2009-02-03,1183.82,94.7,101.54296875,102.44,81.62,185.16,1.44416,98.140625,56.07,1452.16,95.671875,149.38,94.7954,1034.65,4518.81,177.12,98.5,126.39,2904.9,87.43,14.887,41.7,74.58,11605,102.172,66.51,1170,12.89,2393.125,696.09,96.24,1174,3601.78,1405,13.502,788.6875,2429.25,730.11,1984.1,52.36,90.302,2941.1,120.035,4987.6,11854,73.393,534.75,51.84,95.713,79.558
