date,NQ1 Index,RX1 Comdty,TU1 Comdty,SF1 Curncy,UB1 Comdty,HG1 Comdty,PT1 Index,EC1 Curncy,FV1 Comdty,JB1 Comdty,BO1 Comdty,VG1 Index,NG1 Comdty,TY1 Comdty,BP1 Curncy,XM1 Comdty,GC1 Comdty,GX1 Index,EO1 Index,CN1 Comdty,US1 Comdty,JY1 Curncy,WN1 Comdty,Z 1 Index,SM1 Comdty,SI1 Comdty,NV1 Curncy,G 1 Comdty,LMNIDS03 Comdty,QC1 Index,DU1 Comdty,CO1 Comdty,LMPBDS03 Comdty,SE1 Curncy,KW1 Comdty,QS1 Comdty,OE1 Comdty,LMZSDS03 Comdty,SM1 Index,LMAHDS03 Comdty,NO1 Curncy,C 1 Comdty,CL1 Comdty,XB1 Comdty,W 1 Comdty,SP1 Index,CF1 Index,CT1 Comdty,DX1 Curncy,HO1 Comdty,HI1 Index,KC1 Comdty,XP1 Index,FC1 Comdty,IB1 Index,CC1 Comdty,ST1 Index,SB1 Comdty,NK1 Index,LH1 Comdty,S 1 Comdty,AD1 Curncy,LC1 Comdty,CD1 Curncy
2003-05-30,1375.92,85.23,95.80859375,101.52,71.91,83.41,330.87,1.33145,85.6484375,119.94,51.34,1487.92,536.837,79.390625,156.06,93.974,526.76,3667.96,196.97,85.55,82.4375,112.608,,3084.6,59.74,6.835,37.86,73.92,8890.0,,99.827,50.77,470.0,13.993,1971.5625,304.62,90.517,785.0,3141.32,1413.0,13.879,1525.875,98.02,,3436.3125,923.07,2004.5,131.19,100.581,117.48,6791.0,496.79,2724.5,65.945,3699.6,2978.0,,22.26,6755.0,83.867,424.625,44.92,93.009,71.833
2003-06-02,1366.16,84.92,95.8046875,101.38,71.46,84.21,336.41,1.3281800000000001,85.421875,119.89,50.53,1525.56,550.664,79.015625,156.04,93.8999,528.92,3751.19,200.23,85.12,81.78125,113.319,,3131.6,58.86,6.797,38.12,73.65,9355.0,,99.79,52.82,476.0,13.968,1939.9375,319.68,90.342,805.0,3218.3,1431.5,13.818999999999999,1508.6875,101.84,,3378.0625,927.76,2042.9,130.0,100.743,,6863.0,510.84,2754.5,67.008,3749.9,3072.0,,21.79,6908.0,84.546,416.5,45.16,94.548,71.715
2003-06-03,1378.78,85.77,96.00390625,100.6,72.54,83.57,335.98,1.32693,85.8046875,119.94,50.46,1498.77,546.198,79.53125,155.07,93.8801,527.77,3701.01,198.21,85.79,82.53125,112.809,,3120.6,58.55,6.8,37.98,74.15,9270.0,,99.995,52.62,474.5,13.97,1942.9375,318.66,90.868,813.0,3181.83,1427.5,13.541,1499.3125,101.7,,3386.0,931.59,2037.5,126.14,100.851,117.37,6873.0,507.43,2736.3,66.351,3737.4,3052.0,,21.16,6908.0,84.32,414.9375,45.35,93.594,72.01
2003-06-04,1405.18,85.52,96.05859375,100.22,72.29,83.19,337.52,1.32015,85.984375,119.95,51.2,1524.93,547.487,79.75,155.54,93.9641,523.88,3762.2,202.57,85.92,82.875,113.105,,3129.4,58.64,6.785,38.16,73.86,9270.0,,99.902,51.72,474.0,13.891,1909.8125,314.55,90.589,806.0,3196.69,1416.0,13.414,1483.6875,99.65,,3322.4375,945.01,2052.0,128.75,101.099,115.38,,504.88,2743.6,66.563,3772.6,3068.0,,21.03,6916.0,85.258,418.375,45.68,93.471,72.364
2003-06-05,1416.08,85.69,95.95703125,101.32,72.64,83.41,340.42,1.33812,85.765625,120.01,51.36,1505.15,560.025,79.5,158.17,93.9443,532.38,3726.1,202.5,85.89,82.40625,114.045,,3110.4,59.02,6.785,37.93,74.22,9395.0,,99.958,52.93,477.0,14.078,1918.875,321.05,90.907,810.0,3175.76,1411.5,13.517,1472.8125,101.94,,3396.625,949.32,2033.8,131.01,99.805,118.46,6849.0,502.75,2749.9,65.867,3745.0,2994.0,,20.5,6956.0,84.611,420.75,45.73,92.179,73.239
2003-06-06,1391.98,85.52,95.9296875,99.69,72.25,83.46,340.16,1.32185,85.6640625,120.05,51.92,1544.07,559.08,79.359375,158.33,94.048,525.18,3830.74,209.0,86.12,82.53125,113.105,,3143.8,60.87,6.853,37.86,73.84,9200.0,,99.921,53.59,478.0,13.941,1929.4375,323.45,90.82,812.0,3227.08,1419.0,13.295,1491.5,103.73,,3396.625,946.54,2074.2,131.66,100.851,119.92,6935.0,505.73,2772.6,65.577,3816.6,3002.0,,21.1,7069.0,85.581,429.375,45.32,91.717,72.324
2003-06-09,1374.19,85.97,96.05859375,100.39,72.75,82.07,335.9,1.32637,85.984375,120.05,51.34,1524.93,542.248,79.75,156.76,94.0579,522.44,3794.02,204.98,86.63,83.03125,113.709,,3129.7,60.18,6.812,37.69,74.45,9050.0,,100.005,53.72,467.0,13.954,1959.5625,328.92,91.13,801.0,,1396.0,13.317,1475.9375,104.29,,3468.125,936.29,2048.3,135.42,100.657,119.49,6926.0,501.47,2765.4,65.423,3789.6,3032.0,,20.81,7077.0,86.939,425.3125,45.11,91.386,72.374
2003-06-10,1393.7,86.37,96.1640625,100.06,73.09,81.75,340.93,1.31947,86.34375,120.09,51.81,1538.33,543.622,80.234375,157.32,94.0925,508.32,3844.2,205.95,87.21,83.9375,114.058,,3122.9,61.12,6.74,37.69,74.57,9175.0,,100.154,54.17,466.0,13.906,1988.125,324.47,91.401,796.0,3241.26,1383.0,13.232,1494.625,105.22,,3537.0,945.49,2067.5,137.96,100.915,120.77,6919.0,513.39,2776.2,65.867,3805.5,2988.0,,20.97,7077.0,87.262,430.75,45.2,92.279,72.157
2003-06-11,1410.34,86.4,96.1484375,100.66,72.94,81.81,343.14,1.32851,86.2421875,120.1,51.18,1559.38,533.574,80.171875,158.88,94.1962,513.22,3897.44,210.75,87.08,83.9375,114.004,,3145.3,60.96,6.785,37.88,74.74,9070.0,,100.136,54.77,466.5,14.0,1962.5625,330.29,91.448,791.0,3264.21,1377.0,13.287,1524.3125,107.31,,3502.5625,955.55,2092.0,143.12,100.269,121.33,6890.0,521.48,2796.2,64.978,3857.8,3018.0,,20.56,7141.0,85.452,428.0625,45.62,90.295,72.718
2003-06-12,1414.93,86.42,96.19921875,100.47,73.33,82.5,342.72,1.32919,86.3828125,120.25,51.32,1574.69,481.445,80.296875,159.03,94.1913,509.9,3939.67,213.51,87.29,84.1875,114.192,,3152.5,60.27,6.793,38.02,74.67,8835.0,,100.098,53.69,467.0,14.064,1997.1875,321.95,91.425,794.5,3289.2,1384.5,13.419,1543.0625,104.49,,3571.4375,958.81,2118.6,144.4,100.129,117.22,6930.0,522.33,2812.5,64.766,3895.0,3008.0,,20.21,7165.0,85.775,424.625,45.71,89.005,72.767
2003-06-13,1385.1,86.77,96.26171875,101.44,73.81,81.12,337.26,1.34117,86.5625,120.15,50.88,1547.26,487.37,80.609375,159.37,94.2357,514.66,3871.74,207.02,87.98,84.8125,114.434,,3130.1,59.11,6.898,38.05,74.99,8675.0,,100.173,52.05,466.0,14.168,1906.8125,308.04,91.576,794.0,3247.33,1370.0,13.464,1510.25,101.64,,3367.4375,948.36,2091.0,142.76,99.439,113.84,7019.0,515.1,2800.7,64.882,3895.3,2954.0,,20.5,7222.0,88.21,417.8125,45.96,89.27,73.671
2003-06-16,1426.41,86.44,96.1015625,101.01,73.61,81.12,342.63,1.33788,86.2265625,120.1,51.04,1593.2,490.033,80.21875,159.95,94.2604,518.26,3994.13,212.01,87.25,84.15625,114.139,,3151.3,59.3,6.954,38.19,74.87,8500.0,,100.033,52.56,466.0,14.15,1879.6875,312.56,91.25,796.0,3302.03,1368.0,13.415,1502.4375,103.4,,3348.9375,968.2,2132.8,144.4,99.61,114.1,7022.0,511.69,2812.5,64.824,3962.6,3014.0,,20.62,7101.0,86.651,419.6875,45.96,88.707,73.327
2003-06-17,1418.95,85.92,95.94140625,100.76,72.75,83.25,342.63,1.33346,85.8359375,119.85,51.62,1598.94,490.548,79.71875,160.58,94.1567,524.17,4022.89,212.88,86.57,83.375,113.617,,3172.9,59.11,6.951,38.48,74.46,8710.0,,99.911,52.6,471.0,14.141,1875.1875,313.95,90.876,805.0,3333.77,1397.5,13.399000000000001,1511.8125,103.03,,3356.875,968.49,2151.6,146.81,99.9,115.33,7132.0,507.86,2824.3,65.152,3973.4,3114.0,,20.44,7270.0,86.132,422.4375,46.07,89.27,73.357
2003-06-18,1426.98,85.3,95.90625,99.59,72.03,82.93,342.72,1.321,85.578125,119.27,52.6,1612.34,479.298,79.265625,160.08,94.0777,515.52,4047.98,214.22,86.55,82.53125,113.925,,3185.1,59.49,6.872,38.39,73.93,8760.0,,99.781,51.79,475.5,14.014,1879.6875,306.65,90.462,814.0,3359.43,1406.0,13.346,1525.875,100.68,,3354.1875,967.24,2161.4,145.85,100.48,114.24,7093.0,498.07,2808.0,65.133,3989.8,3155.0,,20.37,7318.0,87.496,427.6875,46.27,89.435,73.555
2003-06-19,1403.46,85.5,96.06640625,100.01,72.29,83.3,341.53,1.32338,85.78125,118.14,53.08,1581.71,510.215,79.421875,159.97,94.0628,521.29,3954.35,209.53,86.31,82.40625,113.389,,3132.8,59.52,6.891,38.39,73.81,8780.0,,99.893,51.85,475.0,13.998,1876.6875,308.04,90.669,811.5,3318.24,1395.0,13.363,1527.4375,99.35,,3346.25,953.33,2129.1,145.41,100.512,112.58,7100.0,481.47,2821.6,65.017,3923.1,3004.0,,20.53,7358.0,86.392,428.375,46.12,88.807,73.189
2003-06-20,1399.45,85.08,95.99609375,98.84,71.56,82.5,340.0,1.30887,85.625,118.93,52.53,1590.03,498.535,79.21875,158.38,94.0283,513.94,3971.4,211.89,85.75,81.96875,113.403,,3157.4,59.86,6.827,38.3,73.81,8500.0,,99.809,53.29,475.0,13.857,1849.5625,317.08,90.422,802.0,3339.17,1384.5,13.179,1516.5,102.2,,3303.875,951.22,2145.6,145.41,101.382,116.07,7070.0,476.96,2800.8,65.5,4014.9,3120.0,,20.69,7310.0,86.1,427.875,45.88,89.402,72.329
2003-06-23,1379.98,85.42,96.09375,99.4,72.05,81.75,337.44,1.30559,85.9375,118.64,52.18,1570.2,503.516,79.6875,159.09,94.0283,509.18,3906.26,204.39,86.22,82.65625,114.112,,3097.1,59.86,6.872,38.46,73.93,8265.0,,99.855,53.11,464.5,13.747,1833.0,319.52,90.597,801.0,3254.76,1371.5,13.17,1496.1875,,,3253.5,941.05,2100.1,141.88,101.403,115.1,6908.0,478.6,2795.3,66.022,3923.9,3120.0,,20.06,7350.0,84.184,428.5625,45.66,90.593,72.339
2003-06-24,1367.96,85.48,96.171875,99.12,72.05,81.86,337.02,1.3006,86.125,118.72,51.9,1575.32,489.26,79.9375,158.68,94.0974,499.53,3952.53,202.93,86.33,83.15625,113.831,,3076.6,61.22,6.808,38.42,73.77,8355.0,,99.893,52.5,464.0,13.628,1810.4375,314.65,90.645,804.5,3262.19,1378.5,13.118,1494.625,100.84,,3203.1875,941.63,2090.0,139.38,101.789,114.23,6836.0,488.43,2789.9,65.848,3901.6,3090.0,,19.93,7174.0,84.509,432.3125,45.62,90.262,72.319
2003-06-25,1362.23,85.72,95.87890625,98.96,72.43,80.85,335.23,1.304,85.6484375,118.81,52.2,1566.36,494.413,79.390625,159.28,94.1122,503.71,3911.74,205.63,85.92,82.1875,113.738,,3087.2,62.03,6.883,38.61,73.93,8370.0,,99.958,54.53,465.5,13.666,1820.9375,324.38,90.772,803.0,3268.94,1376.0,12.984,1491.5,104.93,,3189.9375,932.42,2092.4,142.89,101.489,119.5,6830.0,479.42,2786.3,66.428,3945.7,3159.0,,20.03,7206.0,84.054,437.0625,45.97,91.883,72.981
2003-06-26,1393.72,84.57,95.6640625,97.58,71.11,80.1,336.68,1.2921,85.0703125,118.79,50.53,1572.76,454.392,78.546875,158.55,93.8949,495.93,3958.0,204.5,85.16,80.96875,112.412,,3064.1,61.03,6.82,38.09,73.22,8400.0,,99.641,53.33,469.0,13.546,1820.9375,319.17,90.016,798.0,3267.59,1369.0,12.865,1455.625,101.64,,3163.4375,943.54,2088.3,140.82,102.401,114.85,6825.0,494.57,2738.3,66.505,3939.4,3169.0,,20.06,7198.0,83.6,427.1875,45.77,91.982,72.774
2003-06-27,1377.12,84.18,95.74609375,97.45,70.52,80.64,333.79,1.29097,85.0390625,118.14,50.97,1559.33,450.361,78.46875,157.13,93.8059,497.8,3924.52,208.14,84.84,80.65625,112.104,,3069.8,61.25,6.793,38.24,72.98,8480.0,,99.566,53.84,481.0,13.507,1808.9375,317.78,89.778,801.0,3276.37,1378.5,12.847,1458.75,102.55,,3129.0,933.76,2090.0,142.25,102.498,116.5,6831.0,496.61,2760.9,66.737,3952.3,3283.0,,19.55,7326.0,83.989,429.375,45.88,92.511,72.971
2003-06-30,1379.41,84.7,95.84375,97.34,71.03,79.68,336.59,1.29969,85.234375,117.44,50.97,1552.29,454.476,78.71875,157.95,93.8306,498.95,3930.61,203.51,85.27,81.125,112.077,,3045.5,59.44,6.868,38.59,73.27,8210.0,,99.706,55.87,479.0,13.568999999999999,1823.625,328.9,90.168,800.0,3256.11,1365.0,12.902,1420.625,105.78,,3193.25,933.76,2074.9,144.35,102.09,119.76,6808.0,500.3,2733.7,67.027,3881.9,3317.0,,19.9,7318.0,83.178,422.375,46.29,92.445,72.902
2003-07-01,1400.59,84.6,95.8671875,98.09,70.84,79.47,,1.30729,85.1875,117.38,52.36,1521.59,446.581,78.625,158.74,93.8405,506.74,3853.3,199.05,,80.96875,112.372,,3000.8,59.29,6.893,39.11,73.34,8300.0,,99.771,55.84,476.0,13.633,1823.625,324.04,90.199,803.0,3175.08,1364.5,13.054,1430.1875,106.51,,3234.4375,941.34,2027.9,148.14,101.596,,,499.48,2764.5,66.756,3840.7,3285.0,,19.9,7463.0,83.21,425.125,46.63,92.511,72.803
2003-07-02,1429.8,84.31,95.921875,97.91,70.55,80.58,336.34,1.30536,85.3046875,117.21,51.94,1557.41,436.67,78.703125,158.88,93.7664,506.59,3964.09,205.19,85.2,81.125,113.738,,3036.8,59.51,6.984,39.22,72.9,8480.0,,99.715,55.16,483.0,13.65,1820.6875,325.08,90.016,815.0,3239.91,1383.0,12.984,1417.4375,105.64,,3231.875,952.56,2072.2,148.14,101.328,118.72,6808.0,521.59,2758.2,67.027,3893.9,3313.0,,20.64,7712.0,83.307,425.8125,46.95,93.404,73.604
2003-07-03,1407.47,83.88,95.88671875,97.63,70.08,79.47,337.87,1.29879,85.0703125,115.86,51.25,1543.34,438.938,78.234375,159.47,93.7812,506.16,3947.05,206.26,84.69,80.15625,113.523,,3039.1,58.97,7.056,39.27,72.59,8280.0,,99.65,55.62,486.0,13.606,1806.0,332.03,89.778,817.0,3250.03,1367.0,12.965,1411.125,106.58,,3190.6875,942.59,2081.0,148.98,101.704,118.34,6847.0,512.17,2758.2,66.698,3884.7,3309.0,,20.44,7688.0,84.866,422.6875,46.95,92.941,73.634
2003-07-04,,84.26,,,70.46,,337.02,,,116.2,,1546.53,,,,93.722,,3966.53,204.29,84.78,,,,3039.4,,,,72.83,8390.0,,99.753,54.49,485.0,,,321.95,90.016,818.0,3254.09,1375.0,,,,,,,2068.9,,101.865,,6847.0,,2743.7,,3890.2,,,,7720.0,,,,,
2003-07-07,1471.6,83.81,95.83203125,95.89,69.91,81.59,340.17,1.28054,84.8515625,115.98,50.9,1597.06,451.957,77.96875,157.46,93.7417,501.98,4095.58,213.67,84.03,79.71875,113.55,,3084.2,57.83,7.123,39.59,72.68,8640.0,,99.612,54.87,493.5,13.341,1779.4375,322.3,89.698,829.5,3333.09,1396.0,12.764,1393.625,105.57,,3149.5625,961.77,2143.1,150.09,102.938,117.43,7100.0,508.08,2745.5,67.858,3968.6,3339.0,,20.83,7889.0,85.515,416.3125,46.72,94.925,73.06
2003-07-08,1487.63,83.84,95.76171875,96.03,69.85,81.32,341.53,1.27839,84.7265625,115.57,51.01,1592.59,462.204,77.84375,156.0,93.6775,496.22,4077.93,214.37,83.95,79.5625,113.483,,3081.9,57.64,7.134,38.76,72.68,8620.0,,99.622,55.16,514.0,13.416,1775.0625,322.3,89.706,827.0,3317.56,1400.0,12.799,1417.4375,105.88,,3167.5625,966.67,2138.4,148.95,103.249,118.08,7161.0,512.17,2741.9,67.916,3984.9,3311.0,,20.89,7938.0,84.346,413.75,45.5,95.587,72.052
2003-07-09,1485.34,84.06,95.7890625,96.72,70.12,82.65,343.14,1.28247,84.796875,116.15,51.04,1580.43,463.631,77.984375,156.07,93.722,495.5,4063.92,211.16,84.18,79.6875,114.005,,3068.3,58.81,7.254,38.72,72.69,8710.0,,99.631,56.62,513.0,13.468,1798.625,330.29,89.833,827.0,3289.87,1412.0,12.78,1401.5625,108.19,,3260.125,960.24,2114.2,150.29,102.927,121.96,7131.0,519.13,2749.1,67.278,3951.1,3191.0,,21.05,8058.0,82.853,419.4375,45.27,94.032,71.716
2003-07-10,1457.28,84.45,95.859375,96.71,70.55,82.7,340.59,1.28802,84.9609375,116.64,50.62,1558.69,441.626,78.15625,156.25,93.7961,496.51,3994.53,208.58,84.25,79.8125,114.059,,3047.8,58.05,7.239,38.86,73.04,8800.0,,99.734,56.96,506.0,13.528,1794.1875,339.66,90.128,831.0,3277.72,1411.0,12.782,1365.0625,108.82,,3239.5625,948.53,2084.3,148.39,102.691,121.94,7103.0,504.8,2750.0,67.51,3911.4,3072.0,,20.6,7978.0,81.587,414.4375,45.36,94.132,71.212
2003-07-11,1467.59,84.42,95.9296875,95.96,70.55,82.54,341.1,1.27952,85.203125,116.79,50.34,1583.63,432.891,78.453125,155.77,93.7961,497.23,4059.05,211.44,84.12,80.15625,114.086,,3070.6,58.59,7.224,39.09,73.15,8800.0,,99.697,57.57,509.0,13.421,1813.3125,342.09,90.088,835.0,3316.89,1409.0,12.713,1353.9375,109.59,,3306.4375,956.78,2110.2,148.63,103.185,122.23,7077.0,506.85,2744.6,67.22,3984.3,3068.0,,20.83,7720.0,81.587,415.5,45.56,93.437,71.558
2003-07-14,1488.2,84.55,95.8359375,95.71,70.64,84.45,342.38,1.2760099999999999,84.9140625,116.61,49.78,1611.77,428.523,78.046875,154.41,93.8257,501.12,4151.58,215.41,83.87,79.3125,114.086,,3124.8,58.91,7.212,38.87,73.23,8890.0,,99.734,57.12,513.0,13.415,1822.1875,335.15,90.144,852.0,3368.21,1421.0,12.637,1346.0,109.56,,3278.125,961.87,2146.8,150.54,103.442,122.19,7216.0,516.68,2788.1,67.046,4035.0,2990.0,,20.96,7841.0,81.002,412.1875,45.49,92.776,71.656
2003-07-15,1486.48,83.44,95.6640625,95.21,69.23,84.02,342.04,1.26638,84.265625,116.45,49.0,1597.7,421.636,77.09375,152.05,93.7615,493.05,4147.32,216.29,83.36,77.78125,113.952,,3105.8,57.61,7.003,38.19,72.7,8775.0,,99.416,57.53,509.0,13.306,1829.5625,336.54,89.348,853.0,3351.32,1410.0,12.519,1323.8125,110.79,,3242.125,960.24,2136.1,148.93,104.355,123.26,7192.0,513.4,2799.0,67.588,4008.6,2972.0,,21.24,7865.0,80.329,402.4375,44.8,93.272,70.727
2003-07-16,1483.05,83.53,95.6015625,95.63,69.53,83.92,341.44,1.26819,84.1015625,116.24,49.11,1591.31,414.413,76.90625,152.43,93.4749,494.49,4132.71,215.1,83.52,77.75,113.617,,3089.9,57.51,7.011,38.42,72.48,8765.0,,99.426,56.3,508.0,13.274000000000001,1857.5,331.68,89.34,845.0,3334.44,1407.0,12.524000000000001,1320.625,108.79,,3298.6875,954.67,2118.6,146.53,104.119,119.6,7260.0,515.86,2807.1,68.747,3967.7,3042.0,,21.28,7809.0,80.425,400.1875,45.21,95.256,71.123
2003-07-17,1437.24,83.61,95.625,96.08,69.76,82.75,340.34,1.26853,84.0703125,116.98,48.32,1558.05,424.156,76.859375,152.37,93.5145,496.07,4074.27,210.92,83.79,77.75,112.921,,3067.9,57.23,7.033,38.42,72.24,8640.0,,99.435,56.82,510.0,13.424,1888.4375,334.11,89.412,845.0,3312.16,1398.0,12.648,1315.875,110.05,,3368.125,940.95,2105.8,144.97,104.323,120.76,7148.0,520.36,2794.4,69.018,3979.7,3108.0,,21.44,7648.0,79.944,393.8125,45.01,96.116,70.599
2003-07-18,1441.25,83.64,95.609375,96.8,69.62,83.28,343.65,1.2770299999999999,83.984375,117.09,47.58,1575.96,421.804,76.765625,151.95,93.5441,500.4,4113.23,215.82,83.93,77.65625,113.269,,3078.5,56.41,7.111,37.78,72.35,8770.0,,99.463,57.43,518.0,13.254,1929.6875,335.15,89.475,848.0,3316.21,1407.0,12.611,1307.9375,111.98,,3450.375,950.26,2104.5,147.45,103.925,121.43,7212.0,517.49,2791.7,69.25,3947.4,2946.0,,21.79,7664.0,79.367,385.375,44.61,96.513,70.065
2003-07-21,1421.78,83.36,95.3828125,97.27,69.38,82.17,343.99,1.28349,83.3046875,,47.4,1540.78,428.943,75.8125,152.97,93.5293,505.73,4009.14,212.91,83.38,76.0625,113.135,,3059.2,55.68,7.141,37.95,72.08,8660.0,,99.37,56.96,512.0,13.287,1923.8125,329.95,89.213,850.0,3295.28,1397.5,12.678,1322.25,111.35,,3440.125,938.27,2070.9,146.7,103.496,120.61,7175.0,493.34,2799.0,69.056,3904.5,2940.0,,21.92,,78.469,383.5,44.99,97.373,70.203
2003-07-22,1445.83,83.26,95.45703125,96.59,69.31,81.75,346.88,1.2819,83.453125,117.19,47.44,1559.33,408.869,76.0,152.77,93.4305,505.29,4039.57,215.08,83.61,76.34375,112.599,,3082.7,55.77,7.202,37.93,72.2,8720.0,,99.332,54.57,502.0,13.284,1909.0625,323.01,89.133,852.0,3283.8,1391.0,12.676,1323.8125,105.78,,3427.25,946.71,2080.6,143.26,103.764,114.64,7077.0,487.2,2770.9,69.288,3926.2,2867.0,,22.46,7632.0,76.962,386.25,44.89,98.167,69.57
2003-07-23,1457.85,83.94,95.5546875,97.63,70.28,82.43,347.73,1.29697,83.6171875,117.22,47.05,1552.93,409.541,76.1875,153.71,93.5293,516.82,4038.97,213.68,83.98,76.5625,112.72,,3090.7,55.2,7.622,38.32,72.39,8700.0,,99.5,55.15,511.0,13.519,1962.125,320.58,89.571,856.0,3312.83,1405.0,12.897,1304.75,,,3560.9375,947.48,2075.6,142.5,102.616,115.94,7021.0,486.38,2798.0,70.216,3932.0,2903.0,,22.14,7744.0,74.396,382.8125,45.53,100.151,70.5
2003-07-24,1436.1,83.48,95.5625,97.64,69.59,83.97,348.84,1.29743,83.5234375,116.89,46.77,1581.71,397.362,75.9375,154.35,93.5589,522.01,4115.06,217.4,83.92,75.96875,112.72,,3137.3,54.29,7.683,38.72,71.99,8900.0,,99.36,55.9,517.0,13.485,1959.1875,322.66,89.221,860.0,3354.7,1440.0,12.869,1304.75,107.74,,3532.6875,940.47,2122.0,145.54,102.605,117.81,7043.0,483.1,2792.6,69.714,3996.1,2909.0,,22.01,7720.0,74.717,376.625,45.89,100.681,70.529
2003-07-25,1466.44,83.76,95.6015625,97.93,70.05,84.45,348.93,1.3023,83.5078125,117.35,46.77,1568.28,395.263,75.875,154.9,93.4601,522.73,4097.4,215.08,83.78,75.8125,112.8,,3119.1,53.91,7.63,38.79,72.42,9190.0,,99.444,55.94,522.0,13.619,1950.3125,328.21,89.436,865.0,3345.25,1440.0,13.083,1311.125,107.56,,3522.375,956.3,2091.4,144.92,102.101,117.75,7049.0,498.25,2805.3,69.733,3942.8,2942.0,,22.17,7777.0,76.385,377.8125,45.79,101.309,71.459
2003-07-28,1469.88,83.18,95.46484375,97.88,69.14,85.45,349.78,1.30173,83.1328125,117.72,46.54,1586.83,394.759,75.296875,155.46,93.4107,525.75,4167.41,217.84,83.46,74.90625,112.318,,3133.9,54.92,7.8100000000000005,38.82,71.78,9210.0,,99.323,55.65,527.0,13.629,1987.1875,324.05,89.086,870.0,3387.11,1442.0,13.058,1331.75,107.34,,3594.375,953.52,2128.0,145.71,102.272,117.28,7222.0,502.35,2826.1,70.119,3999.2,2877.0,,22.49,7929.0,74.91,381.0625,45.84,102.599,71.113
2003-07-29,1458.43,83.17,95.34765625,97.41,69.17,85.29,346.71,1.2972000000000001,82.7265625,117.62,46.14,1584.91,394.171,74.765625,155.38,93.3613,521.14,4174.71,216.56,83.18,74.03125,111.903,,3124.4,53.81,7.765,38.99,72.13,9315.0,,99.314,55.78,522.0,13.572,1990.125,327.52,89.038,866.0,3366.18,1454.0,12.975999999999999,1333.3125,107.81,,3571.25,948.92,2112.5,142.92,102.509,117.9,7239.0,515.45,2815.3,69.849,3960.0,2970.0,,23.04,7913.0,74.461,370.9375,45.86,103.194,71.152
2003-07-30,1448.12,83.19,95.4140625,96.5,69.23,84.87,345.52,1.28553,82.8984375,117.56,45.84,1592.59,396.72,75.03125,154.71,93.3317,513.22,4200.28,217.57,83.38,74.6875,111.595,,3126.3,53.56,7.607,38.49,71.99,9130.0,,99.295,56.58,516.0,13.457,1963.5625,328.56,89.014,856.0,3396.57,1435.0,12.98,1319.0625,109.38,,3488.9375,946.52,2133.0,141.68,103.367,120.73,7153.0,513.81,2792.6,69.791,3996.9,2984.0,,22.68,7720.0,75.294,367.5,44.98,102.996,70.44
2003-07-31,1464.73,82.65,95.109375,95.97,68.69,86.83,348.07,1.27216,82.421875,117.68,44.84,1607.94,400.97,74.15625,153.91,93.4206,509.92,4234.98,221.18,82.76,73.03125,111.206,,3136.9,53.43,7.698,38.27,71.55,9280.0,,99.052,56.32,523.0,13.248,2016.625,337.23,88.545,872.0,3441.13,1461.0,12.838,1307.9375,108.88,,3584.0625,949.11,2158.2,140.79,104.269,120.23,7180.0,519.54,2823.4,69.849,4044.7,2944.0,,23.07,7696.0,73.499,362.25,44.74,104.021,70.075
2003-08-01,1451.56,82.57,94.984375,96.33,69.25,86.61,346.12,1.27465,82.3515625,117.36,45.12,1590.03,414.228,74.09375,153.81,93.307,498.42,4190.54,219.7,83.01,73.28125,111.689,,3102.0,53.66,7.663,38.59,71.43,9110.0,,98.725,59.54,516.0,13.24,2041.6875,349.03,88.147,865.5,3403.99,1452.0,12.868,1312.6875,115.19,,3609.8125,939.8,2131.0,139.41,103.979,,7312.0,532.64,2835.2,70.197,4006.1,2944.0,,23.16,7712.0,72.056,365.9375,45.0,104.815,70.51
2003-08-04,1449.27,82.97,95.25,97.62,69.83,85.66,,1.2849599999999999,82.90625,117.37,45.05,1572.76,393.491,74.84375,153.98,93.3811,502.88,4147.93,217.52,,73.78125,111.394,,3093.7,53.0,7.547,38.46,71.66,9150.0,,98.903,58.62,517.0,13.376,2056.375,353.54,88.425,860.0,3370.23,1437.0,12.946,1330.1875,113.51,,3640.625,940.47,2110.9,138.42,103.432,117.9,7265.0,532.23,2816.2,70.293,3974.6,2966.0,,23.45,7592.0,74.204,364.875,44.57,103.811,70.223
2003-08-05,1392.58,82.75,94.9921875,97.42,69.33,85.56,340.17,1.28451,82.4609375,117.83,44.8,1588.75,397.485,74.296875,153.96,93.3959,503.31,4192.98,219.32,82.23,72.78125,111.769,,3112.7,52.58,7.427,38.36,71.52,9125.0,,98.903,59.42,522.5,13.393,2029.875,354.93,88.37,861.0,3414.12,1436.0,12.94,1330.1875,114.87,,3596.9375,920.42,2143.4,138.37,103.442,119.54,7219.0,517.9,2838.8,70.216,4002.9,2952.0,,23.52,7576.0,73.98,362.4375,44.62,102.472,70.322
2003-08-06,1390.86,82.97,95.16015625,97.31,69.63,85.13,341.02,1.28417,82.9296875,117.75,45.66,1569.56,403.264,75.203125,153.89,93.3416,505.03,4111.41,215.43,82.71,74.34375,111.514,,3073.6,52.48,7.4719999999999995,38.39,71.84,9095.0,,98.968,58.52,519.0,13.373,2081.4375,349.38,88.529,858.5,3367.53,1432.0,12.98,1342.875,113.01,,3686.9375,925.89,2102.2,142.0,103.496,117.8,7044.0,523.23,2829.7,70.719,3958.3,2883.0,,23.29,7511.0,76.545,362.8125,44.79,102.84,70.262
